0019_0020_0021_0022_fight_incident | 须藤打架事件 | ai_guided_choice | 2024-06-24 | foreshadow=True | rules=True | D班学生正在寻找目击者证明须藤的清白。栉田桔梗、平田洋介等人积极行动，但堀北铃音认为须藤自身行为有问题。
white_room_meeting_feb | White Room秘密会议 | fixed_story | 2024-02-15 | foreshadow=True | rules=False | White Room学生已潜入高度育成高中一年级，目标是让绫小路退学。
white_room_staff_recruitment | 白屋教育者招募面试 | fixed_story | 2024-07-10 | foreshadow=True | rules=False | 白屋核心教育团队组建完成，开始为第一期学生的教育做准备。
winter_vacation_briefing | 寒假注意事项说明会 | fixed_story | 2024-12-23 | foreshadow=False | rules=False | 茶柱老师告知寒假注意事项，并确认班级升格为C班。
yamamura_disappears_night | 山村美纪深夜失踪事件 | fixed_story | 2025-02-16 | foreshadow=True | rules=False | 绫小路清隆安慰山村美纪，并建议她直接与坂柳有栖沟通。
yamamura_surveillance_exposed | 山村美纪跟踪暴露 | fixed_story | 2025-12-28 | foreshadow=True | rules=False | 山村犹豫后决定向坂柳报告，绫小路承诺会补偿她。两人在自动贩卖机处躲避轻井泽和佐藤时，进行了简短交流。
yapotomeets_ayano | 八神拓也接触绫小路清隆 | ai_guided_choice | 2024-07-06 | foreshadow=True | rules=False | 八神拓也向绫小路清隆透露了南云雅发起的特别考试，并警告他提防宝泉和臣。栉田桔梗得知此事后，表示必须让八神消失。
year_end_class_points_2025_03 | 一年级末班级点数确定 | silent_fixed | 2025-03-31 | foreshadow=False | rules=False | 
year_end_special_exam_2nd_year | 学年末特别考试（二年级） | ai_guided_choice | 2026-03-14 | foreshadow=True | rules=True | 考试进行中。绫小路清隆与一之濑帆波对决。绫小路通过让前园退学（作为背叛者）来动摇一之濑，最终获胜。一之濑班败北，前园退学。
yogurt_maker_purchase_and_use | 网购优格机与首次制作 | silent_fixed | 2025-12-28 | foreshadow=True | rules=False | 绫小路收到网购的优格机，开始制作优格。设定九小时发酵，预计明早完成。
yuki_elimination | 雪被淘汰事件 | fixed_story | 2032-01-15 | foreshadow=True | rules=False | 雪因身体状况不佳导致考试失利，绫小路清隆指出其身体状况，但雪最终仍被淘汰，再未回来。
yukimura_ankle_injury_day5 | 幸村启诚脚踝扭伤（第五天） | fixed_story | 2025-02-10 | foreshadow=True | rules=False | 幸村脚踝轻微扭伤，绫小路和桥本协助其返回。幸村感谢二人，桥本承诺保密。
一之濑_swimming_interaction | 一之濑与绫小路在泳池互动 | fixed_story | 2024-08-31 | foreshadow=False | rules=False | 一之濑与绫小路在泳池中互动，被周围学生视为情侣。绫小路享受了短暂的放松。
一之濑_学生会_加入 | 一之濑加入学生会 | fixed_story | 2024-08-31 | foreshadow=False | rules=False | 一之濑向绫小路和堀北透露自己加入学生会的情况，堀北对此感到惊讶。一之濑表达了对南云副会长的敬佩。
一之濑回归班级 | 一之濑回归班级会议 | fixed_story | 2025-04-01 | foreshadow=True | rules=False | 一之濑班同学重新团结，一之濑承诺在春假结束前证明自己。
一之濑坦白过去 | 一之濑坦白过去 | ai_guided_choice | 2025-02-23 | foreshadow=True | rules=False | 一之濑倾诉后，绫小路表示‘所有人都有权利被原谅’。一之濑开始恢复。
一之濑心灵崩溃与绫小路介入 | 一之濑心灵崩溃与绫小路介入 | ai_guided_choice | 2025-02-18 | foreshadow=True | rules=False | 绫小路连续多日（18日、21日、22日、23日）在午休时来到一之濑房间前，沉默地坐着。一之濑逐渐动摇。
一之濑约定之夜 | 一之濑约定之夜 | ai_guided_choice | 2025-03-30 | foreshadow=True | rules=False | 绫小路与一之濑在深夜房间中达成新的契约，关系发生质变。
七濑提出推翻宝泉计划 | 七濑提出推翻宝泉计划 | ai_guided_choice | 2024-04-27 | foreshadow=True | rules=False | 七濑提出推翻宝泉的计划，但堀北认为应该直接说服宝泉。七濑同意安排周日见面。
七濑揭露退学任务 | 七濑揭露退学任务 | fixed_story | 2024-04-28 | foreshadow=True | rules=False | 七濑揭露退学任务，绫小路和堀北得知真相。七濑离开。
与南云相遇 | 与南云相遇 | fixed_story | 2025-02-24 | foreshadow=True | rules=False | 南云看了绫小路一眼后离开，暗示后续冲突。
与桐山副会长密谋 | 与桐山副会长密谋 | ai_guided_choice | 2025-02-14 | foreshadow=True | rules=False | 谣言在讨论区发布，预计第二天开始蔓延。绫小路完成了基础布局。
与椎名日和图书馆会面 | 与椎名日和图书馆会面 | fixed_story | 2025-02-14 | foreshadow=True | rules=False | 绫小路为第二天流出的谣言做铺垫，目标是让A班被怀疑。
二年B班庆功宴 | 二年B班庆功宴 | fixed_story | 2025-04-01 | foreshadow=True | rules=False | 庆功宴进行中，学生们发表目标，绫小路与堀北对话后消失。
佐仓_swimming_interaction | 佐仓与绫小路在泳池独处 | fixed_story | 2024-08-31 | foreshadow=False | rules=False | 佐仓在绫小路的鼓励下鼓起勇气脱掉上衣，两人牵手走向泳池。
佐仓跟踪狂事件 | 佐仓跟踪狂事件 | fixed_story | 2024-05-25 | foreshadow=True | rules=False | 事件后，佐仓向绫小路坦白偶像身份，并决定改变形象。一之濑得知后表示支持。
八神_and_天泽_confrontation | 八神拓也与天泽一夏的对峙 | fixed_story | 2024-08-09 | foreshadow=True | rules=False | 八神拓也的身份和意图进一步明确，他与天泽一夏的关系复杂。绫小路面临来自White Room的更大威胁。
前园退学事件 | 前园退学事件 | silent_fixed | 2025-03-15 | foreshadow=True | rules=True | 前园因泄露情报和背叛行为被绫小路利用规则退学，成为策略的牺牲品。
南云_雅_登场 | 二年级A班南云雅登场 | fixed_story | 2024-08-31 | foreshadow=False | rules=False | 南云雅在泳池排球赛中表现出色，吸引了所有女生的目光。一之濑透露南云曾与堀北会长竞争学生会长之位。
卡拉OK谈判与宝泉袭击 | 卡拉OK谈判与宝泉袭击 | ai_guided_choice | 2024-04-28 | foreshadow=True | rules=False | 宝泉试图用刀自残陷害绫小路，但绫小路识破并阻止。绫小路提出条件：与堀北合作，并与他组队。宝泉同意。
坂柳与桥本_对话 | 坂柳与桥本的对话 | fixed_story | 2025-03-15 | foreshadow=True | rules=True | 坂柳通过对话理解了绫小路的口信，选择成全龙园，并给予桥本一个机会。
坂柳与龙园交锋 | 坂柳与龙园交锋 | fixed_story | 2025-02-07 | foreshadow=True | rules=False | 坂柳继续前往C班，准备接触山内春树。
坂柳接触山内 | 坂柳接触山内 | ai_guided_choice | 2025-02-07 | foreshadow=True | rules=False | 坂柳向山内提出某种交易或威胁，具体内容未明。
堀北_investigates_石上 | 堀北铃音调查石上京 | ai_guided_choice | 2024-08-09 | foreshadow=True | rules=False | 堀北的调查陷入僵局，但石上京成为新的关注对象。神崎和伊吹的介入提供了不同视角。
堀北_swimming_practice | 堀北在泳池独自练习游泳 | fixed_story | 2024-08-31 | foreshadow=False | rules=False | 堀北在泳池中练习游泳，绫小路与她交谈。堀北展现出对自身缺点的认识。
堀北vs一之濑_大将战 | 堀北铃音 vs 一之濑帆波 大将战 | fixed_story | 2025-03-15 | foreshadow=True | rules=True | 一之濑帆波以压倒性的洞察力和心理素质，完胜堀北铃音，展现出无敌的姿态。
堀北vs神崎_中坚战 | 堀北铃音 vs 神崎隆二 中坚战 | fixed_story | 2025-03-15 | foreshadow=True | rules=True | 神崎隆二因绝望而放弃战斗，堀北铃音以压倒性优势获胜，但内心对神崎的处境感到复杂。
堀北与七濑首次谈判 | 堀北与七濑首次谈判 | ai_guided_choice | 2024-04-25 | foreshadow=True | rules=True | 堀北提出与一年D班建立对等合作关系，七濑表示宝泉不会接受无偿帮助。谈判陷入僵局，但七濑愿意继续沟通。
堀北与龙园等待绫小路父亲 | 堀北与龙园偶遇绫小路父亲 | fixed_story | 2025-04-01 | foreshadow=True | rules=False | 堀北和龙园对绫小路的背景产生更多疑问。
天泽来访与发圈事件 | 天泽来访与发圈事件 | fixed_story | 2024-04-26 | foreshadow=True | rules=False | 天泽来访引发轻井泽的嫉妒，但绫小路解释清楚。天泽离开。
宝泉拒绝谈判 | 宝泉拒绝谈判 | fixed_story | 2024-04-25 | foreshadow=True | rules=False | 宝泉拒绝谈判，七濑道歉。堀北决定继续寻找机会。
情人节巧克力事件 | 情人节巧克力事件 | ai_guided_choice | 2025-02-14 | foreshadow=True | rules=False | 绫小路利用与惠的密会作为烟雾弹，让桥本误以为他的关注点在惠身上。同时，他计划在第二天散布谣言。
月城代理理事长召见 | 月城代理理事长召见 | fixed_story | 2024-05-01 | foreshadow=True | rules=False | 月城与绫小路对话，透露White Room学生可能失控。绫小路离开。
期末考开始 | 期末考开始 | fixed_story | 2025-02-24 | foreshadow=True | rules=False | 期末考进行中，各班学生都在应考。绫小路周围的人都准备充分。
栉田_swimming_interaction | 栉田与绫小路在泳池独处 | fixed_story | 2024-08-31 | foreshadow=False | rules=False | 栉田与绫小路交谈，气氛微妙。栉田表现出对绫小路与堀北关系的兴趣。
栉田深夜密谈 | 栉田深夜密谈 | ai_guided_choice | 2025-02-11 | foreshadow=True | rules=False | 栉田开始透露她掌握的各班学生秘密，包括C班女生群组的表里关系、森宁宁被孤立等情报。绫小路评估栉田的情报网威力。
特别考试结果公布 | 特别考试结果公布 | fixed_story | 2024-05-01 | foreshadow=True | rules=False | 特别考试结果公布，绫小路数学满分，班级点数更新。
石崎邀请转班 | 石崎邀请绫小路转班 | ai_guided_choice | 2025-03-30 | foreshadow=True | rules=False | 绫小路面临石崎和日和的转班邀请，需要做出选择。
神室测试绫小路 | 神室测试绫小路 | fixed_story | 2025-02-14 | foreshadow=True | rules=False | 神室完成测试任务，离开房间。
绫小路_退学计划_暗示 | 绫小路透露让人退学的计划 | silent_fixed | 2024-08-31 | foreshadow=False | rules=False | 绫小路向轻井泽透露了冷酷的退学计划，轻井泽对此感到震惊但接受了绫小路的决心。
绫小路vs一之濑_大将战_最终战 | 绫小路清隆 vs 一之濑帆波 大将最终战 | ai_guided_choice | 2025-03-15 | foreshadow=True | rules=True | 绫小路清隆通过冷酷的心理战和背叛，彻底击垮一之濑帆波的精神，赢得比赛。
绫小路与椿樱子接触 | 绫小路与椿樱子接触 | ai_guided_choice | 2024-04-27 | foreshadow=True | rules=False | 绫小路与椿樱子接触，但怀疑其动机，决定不立即组队。
绫小路与轻井泽学习会 | 绫小路与轻井泽学习会 | ai_guided_choice | 2024-04-26 | foreshadow=True | rules=False | 绫小路教轻井泽学习，并承诺如果她参加读书会就告诉她自己的真实学力。轻井泽同意。
绫小路转班至坂柳班 | 绫小路转班至原坂柳班 | silent_fixed | 2025-04-01 | foreshadow=True | rules=True | 绫小路转班成功，三年级篇开始，四个班级格局改变。
茶柱与星之宫对话 | 茶柱与星之宫走廊对话 | fixed_story | 2025-04-01 | foreshadow=True | rules=False | 茶柱得知绫小路转班，班级格局改变。
葛城vs坂柳_中坚战 | 葛城康平 vs 坂柳有栖 中坚战 | fixed_story | 2025-03-15 | foreshadow=True | rules=True | 坂柳有栖通过心理战和精准判断，完全压制葛城康平，以压倒性实力获胜。
轻井泽_swimming_interaction | 轻井泽与绫小路在泳池畔交谈 | fixed_story | 2024-08-31 | foreshadow=False | rules=False | 轻井泽向绫小路透露霸凌经历，绫小路安慰她并表达信任。绫小路捏碎了偷拍记忆卡，承诺D班不会出现退学学生。
轻井泽与佐藤对峙 | 轻井泽与佐藤对峙 | fixed_story | 2024-04-27 | foreshadow=True | rules=False | 轻井泽承认与绫小路交往，佐藤愤怒但最终原谅。两人关系修复。
高圆寺拒绝合作 | 高圆寺拒绝合作 | fixed_story | 2024-04-26 | foreshadow=True | rules=False | 高圆寺拒绝堀北的提议，坚持自我。堀北表示不会放弃。
龙园vs坂柳_大将战 | 龙园翔 vs 坂柳有栖 大将战 | fixed_story | 2025-03-15 | foreshadow=True | rules=True | 龙园翔与坂柳有栖的大将战以坂柳的主动败北告终，龙园获胜。坂柳理解了绫小路的口信，选择成全龙园。
龙园与绫小路_秘密会面 | 龙园与绫小路的秘密会面 | fixed_story | 2025-03-15 | foreshadow=True | rules=False | 绫小路通过龙园向坂柳传达口信，暗示希望坂柳败北，为龙园铺路。
龙园翔宣战 | 龙园翔首次现身宣战 | fixed_story | 2024-05-25 | foreshadow=True | rules=False | 龙园翔的宣战标志着C班与D班对抗的正式开始。
